id	ALPHA_J2000	DELTA_J2000	FLUX_RADIUS	CLASS_STAR	fitclass	Z_B	Z_B_MIN	Z_B_MAX	T_B	star_flag	MAG_u	MAG_g	MAG_r	MAG_i	MAG_y	MAG_z
W1m4p1_49689	31.04209599	-6.312501145	4.09105	0.0214775	0	0.24	0.05	0.61	4.455	0	23.2506	22.8628	22.3774	22.0567	-99.0	22.1668
W1m4p1_49735	30.30764889	-6.313278519	3.27036	0.0307043	0	0.3	0.129	0.471	1.0	0	24.1376	22.2345	21.0865	20.493	-99.0	20.1943
W1m4p1_49742	30.5445351	-6.311916633	3.76167	0.0226334	0	0.38	0.01	1.9	5.727	0	22.9267	22.5828	22.177	22.1138	-99.0	21.9282
W1m4p1_49748	30.5723639	-6.312594373	3.31336	0.11063	0	0.5	0.3	0.697	1.636	0	24.3048	23.1711	22.0544	21.406	-99.0	21.0748
W1m4p1_49809	30.64035647	-6.313064774	3.149	0.0402452	0	0.54	0.338	0.742	1.0	0	26.0463	22.9233	21.3958	20.4812	-99.0	20.0932
W1m4p1_49832	30.20987732	-6.312641006	4.9169	0.0285617	0	0.44	0.251	0.64	2.364	0	22.6963	21.9195	21.0214	20.5576	-99.0	20.2643
W1m4p1_49837	30.68406537	-6.312103326	3.77394	0.0280592	0	0.3	0.01	0.54	3.364	0	22.9768	22.3378	21.7231	21.4428	-99.0	21.2611
W1m4p1_49874	30.97640005	-6.311041689	2.62367	0.452325	0	0.5	0.3	0.697	2.636	0	23.9815	23.2589	22.3869	21.8682	-99.0	21.6737
W1m4p1_49893	30.26150359	-6.310673548	2.3579	0.872147	0	0.81	0.572	1.048	1.091	0	26.6687	25.5233	23.6296	22.4114	-99.0	21.8949
W1m4p1_49897	30.46138866	-6.311207204	6.2517	0.0251172	0	0.49	0.294	0.686	1.545	0	24.0081	22.7962	21.5944	20.9464	-99.0	20.5844
W1m4p1_49942	30.94713881	-6.310496648	3.41237	0.0440569	0	0.64	0.425	0.855	2.727	0	24.1996	23.5527	22.7807	22.0558	-99.0	21.9003
W1m4p1_49965	30.79299201	-6.310424568	2.60972	0.148226	0	0.58	0.33	0.787	2.636	0	24.3255	23.609	22.7565	22.1921	-99.0	21.9302
W1m4p1_49969	30.24198066	-6.310259019	3.28299	0.0245434	0	0.87	0.624	1.28	3.909	0	23.3819	23.2657	23.0189	22.3659	-99.0	22.0543
W1m4p1_50005	30.45291501	-6.31137342	3.75528	0.0286048	0	0.39	0.207	0.61	2.727	0	22.7183	22.037	21.195	20.8137	-99.0	20.5423
W1m4p1_50015	30.72364514	-6.310387584	2.52025	0.285439	0	0.58	0.373	0.787	3.636	0	23.8	23.6764	22.8809	22.4513	-99.0	22.3201
W1m4p1_50017	31.14015719	-6.310960258	4.59652	0.0260633	0	0.19	0.01	0.346	2.909	0	23.1866	22.2942	21.7714	21.4289	-99.0	21.3609
W1m4p1_50022	31.1298779	-6.31050695	4.20904	0.0225365	0	0.19	0.01	0.346	2.455	0	23.6687	22.6436	22.169	21.7787	-99.0	21.6235
W1m4p1_50084	30.86980184	-6.310139968	2.94379	0.0327603	0	0.34	0.164	0.56	1.455	0	24.6139	23.2959	22.2373	21.6074	-99.0	21.3688
W1m4p1_50091	30.40860489	-6.309805688	2.64486	0.124846	0	0.63	0.416	0.844	1.0	0	99.0	24.852	23.2788	22.0615	-99.0	21.6417
W1m4p1_50092	30.84618212	-6.310229415	4.53235	0.0154468	0	0.43	0.19	0.62	4.0	0	23.2448	22.9105	22.2788	21.9515	-99.0	22.1492
W1m4p1_50110	30.93520878	-6.30971967	2.79496	0.367519	0	0.73	0.503	0.99	3.455	0	23.6902	23.4586	22.8882	22.196	-99.0	22.0268
W1m4p1_50117	30.26563172	-6.309707074	2.96835	0.0414868	0	0.12	0.0	0.267	2.455	0	23.6538	22.5133	22.1154	21.8716	-99.0	21.6997
W1m4p1_50124	30.91746659	-6.310717757	4.20711	0.0286272	0	0.21	0.051	0.38	1.091	0	24.395	22.8777	21.8994	21.3825	-99.0	21.2176
W1m4p1_50136	30.54544697	-6.310564793	3.79964	0.0288014	0	0.22	0.06	0.38	1.0	0	23.6256	22.0435	20.9735	20.4806	-99.0	20.2792
W1m4p1_50149	30.88719402	-6.309454262	2.64423	0.171542	0	0.32	0.147	0.64	3.727	0	23.1773	22.744	22.2085	21.9134	-99.0	21.8084
W1m4p1_50166	30.75826594	-6.309744619	3.06166	0.0296523	0	0.69	0.468	0.97	4.182	0	22.497	22.2351	21.9015	21.3618	-99.0	21.2279
W1m4p1_50175	30.58819965	-6.309820963	3.86846	0.0196411	0	0.41	0.225	0.61	3.182	0	23.819	23.2542	22.4361	22.0612	-99.0	21.9814
W1m4p1_50186	30.93947324	-6.309230579	3.35598	0.0622464	0	0.88	0.633	1.127	3.182	0	24.0397	23.8256	23.4421	22.366	-99.0	22.0928
W1m4p1_50194	30.35904715	-6.309904157	3.65211	0.0267018	0	0.36	0.181	0.57	2.0	0	24.2637	23.2803	22.2963	21.8794	-99.0	21.5529
W1m4p1_50198	30.85955693	-6.309962804	3.02547	0.0767294	0	0.64	0.425	0.855	1.091	0	25.2681	23.53	22.0778	20.8755	-99.0	20.5059
W1m4p1_50203	31.08915229	-6.310078981	4.49256	0.0283699	0	0.12	0.0	0.267	2.273	0	22.8127	21.6689	21.2329	20.8945	-99.0	20.8203
W1m4p1_50221	30.24127467	-6.309417286	3.61104	0.0247064	0	0.08	0.0	0.28	2.364	0	23.8343	22.8249	22.5005	22.1783	-99.0	21.9845
W1m4p1_50235	30.7684015	-6.309549071	3.74958	0.026111	0	0.85	0.607	1.3	3.182	0	23.3827	23.0566	22.5634	21.787	-99.0	21.4188
W1m4p1_50256	30.8592699	-6.30872884	2.62594	0.221292	0	0.55	0.31	0.754	3.091	0	23.7717	23.2239	22.4028	21.9401	-99.0	21.6743
W1m4p1_50262	30.54741167	-6.308831632	2.49354	0.134289	0	0.25	0.01	0.52	4.0	0	23.3723	22.9628	22.4906	22.4058	-99.0	22.2708
W1m4p1_50278	30.26852778	-6.309061726	3.86024	0.01874	0	0.85	0.607	1.25	3.182	0	23.767	23.4444	22.9966	22.1486	-99.0	21.8576
W1m4p1_50293	31.01702412	-6.308758401	3.65983	0.0270541	0	0.85	0.607	1.093	4.0	0	22.9514	22.7863	22.6085	21.8781	-99.0	21.695
W1m4p1_50300	30.79500083	-6.309455867	3.05627	0.0329674	0	0.36	0.181	0.76	3.273	0	22.8763	22.294	-99.0	21.3046	-99.0	21.0573
W1m4p1_50318	30.68166803	-6.30931204	5.04239	0.0277192	0	0.2	0.042	0.38	3.364	0	22.3636	21.5552	21.1623	20.8721	-99.0	20.7188
W1m4p1_50340	30.43046832	-6.308462072	2.7414	0.0970149	0	0.3	0.09	0.53	2.273	0	23.5623	22.621	21.8718	21.4819	-99.0	21.2178
W1m4p1_50389	30.96654869	-6.308449859	3.12284	0.0319661	0	0.32	0.147	0.58	2.455	0	23.236	22.3775	21.6344	21.2035	-99.0	20.9832
W1m4p1_50391	30.72339397	-6.309005431	4.67595	0.0186186	0	1.0	0.7	1.32	2.818	0	23.3299	23.086	22.3767	21.7727	-99.0	21.2463
W1m4p1_50402	30.60212473	-6.309805585	4.16107	0.0224927	0	0.3	0.09	0.52	2.909	0	23.7213	22.9806	22.2451	21.9298	-99.0	21.752
W1m4p1_50411	31.04417588	-6.308055509	2.86465	0.0400462	0	0.63	0.32	0.844	4.0	0	23.4466	23.2577	22.7249	22.2564	-99.0	22.2621
W1m4p1_50440	30.39964469	-6.308073112	3.77507	0.0181529	0	0.72	0.494	1.46	3.727	0	23.4246	23.2386	22.7189	22.2032	-99.0	21.866
W1m4p1_50445	30.58480406	-6.308534515	3.95635	0.0194888	0	0.73	0.503	0.957	2.727	0	24.1081	23.6389	22.8784	22.081	-99.0	21.8096
W1m4p1_50463	30.61264623	-6.307714925	2.76344	0.0481589	0	0.7	0.477	1.53	5.273	0	22.9983	22.7976	22.4885	22.036	-99.0	21.8222
W1m4p1_50476	30.40997811	-6.308285621	3.13641	0.0381431	0	0.5	0.303	0.697	1.273	0	24.7379	23.1858	21.8152	21.0217	-99.0	20.66
W1m4p1_50493	30.53247696	-6.307575487	2.81754	0.0454041	0	0.42	0.234	0.63	3.182	0	23.9165	23.376	22.5457	22.1702	-99.0	22.0377
W1m4p1_50504	30.65037434	-6.307584639	2.32533	0.70723	0	0.56	0.3	0.765	3.818	0	23.6823	23.4274	22.7766	22.4454	-99.0	22.3315
W1m4p1_50519	30.40893032	-6.307465107	3.01696	0.0475085	0	0.52	0.32	0.72	2.545	0	24.4919	24.0509	22.8138	22.3375	-99.0	22.2861
W1m4p1_50552	30.61856049	-6.307890573	4.35705	0.0166039	0	0.97	0.711	1.25	1.636	0	24.7272	24.3455	23.2958	22.1623	-99.0	21.5525
W1m4p1_50553	30.31954722	-6.307506665	4.08252	0.0147499	0	0.46	0.24	0.652	3.455	0	24.1021	23.6285	22.8743	22.4355	-99.0	22.5266
W1m4p1_50572	30.30535737	-6.30777025	3.25252	0.0282093	0	0.32	0.147	0.61	3.091	0	23.5989	22.9456	22.2614	21.9094	-99.0	21.674
W1m4p1_50597	30.64706766	-6.307652422	4.13145	0.02805	0	0.28	0.04	0.47	2.182	0	23.3676	22.362	21.6512	21.2594	-99.0	21.0018
W1m4p1_50626	30.6158427	-6.307754137	4.51888	0.027012	0	0.76	0.529	0.991	2.0	0	24.0647	23.1583	22.3969	21.4004	-99.0	21.0695
W1m4p1_50634	30.99823399	-6.307355565	4.0571	0.0157296	0	0.25	0.01	0.47	3.364	0	23.8967	23.1886	22.6373	22.347	-99.0	22.2728
W1m4p1_50639	30.77398231	-6.307352648	4.97752	0.012949	0	0.66	0.43	1.02	3.364	0	23.3858	23.1952	22.3649	21.9352	-99.0	21.61
W1m4p1_50661	30.6026762	-6.307149663	3.91049	0.0272231	0	0.65	0.43	0.867	3.364	0	23.1985	22.7471	22.1877	21.5339	-99.0	21.4583
W1m4p1_50713	30.91974296	-6.306912492	2.77424	0.241932	0	0.33	0.155	0.505	1.0	0	24.6044	22.7686	21.438	20.7836	-99.0	20.5003
W1m4p1_50727	30.38109467	-6.306136654	2.99232	0.0320632	0	1.06	0.789	1.331	2.273	0	23.9282	23.6145	22.9902	22.2294	-99.0	21.4667
W1m4p1_50740	30.607386	-6.306614832	3.56934	0.0285509	0	0.7	0.477	0.94	3.545	0	23.0407	22.6575	22.1632	21.5495	-99.0	21.3626
W1m4p1_50743	30.91522758	-6.306074603	4.10286	0.0101311	0	0.98	0.72	1.24	2.364	0	24.2565	24.0021	23.3509	22.4774	-99.0	21.9068
W1m4p1_50744	30.7781291	-6.306452165	2.81811	0.0561068	0	0.57	0.364	0.776	1.182	0	25.6606	23.9759	-99.0	21.568	-99.0	21.22
W1m4p1_50774	30.62995006	-6.306693331	4.07686	0.0278107	0	1.05	0.781	1.319	1.818	0	23.8546	23.5343	22.7088	21.6785	-99.0	20.8738
W1m4p1_50780	30.90868624	-6.306248043	3.46448	0.0214768	0	0.77	0.538	1.002	3.273	0	24.0175	23.6314	23.1857	22.3363	-99.0	22.21
W1m4p1_50785	30.81448763	-6.307148905	4.38831	0.0284905	0	0.39	0.207	0.62	3.455	0	22.3779	21.9272	21.2298	20.9769	-99.0	20.7557
W1m4p1_50789	30.54254083	-6.307172305	3.52028	0.0336309	0	0.31	0.02	0.482	3.909	0	21.6167	21.1464	20.5607	20.6249	-99.0	20.2089
W1m4p1_50821	30.39745208	-6.30666672	5.06843	0.0164828	0	0.25	0.01	0.43	3.636	0	23.0734	22.4216	21.8499	21.7417	-99.0	21.6517
W1m4p1_50832	30.19674989	-6.305907897	4.00027	0.0254714	0	0.11	0.0	0.27	2.545	0	23.4624	22.4279	22.0486	21.7493	-99.0	21.6057
W1m4p1_50855	30.42748228	-6.305442792	2.44599	0.783685	0	0.86	0.616	1.49	2.273	0	24.6478	24.0499	23.4367	22.4678	-99.0	21.9929
W1m4p1_50858	31.09386408	-6.306291636	3.24426	0.0319244	0	0.61	0.399	0.821	1.0	0	27.3673	23.6346	22.153	20.9251	-99.0	20.5337
W1m4p1_50907	30.7317803	-6.305170534	2.88453	0.0558895	0	0.22	0.06	0.38	1.0	0	25.5635	23.7433	22.7073	22.2173	-99.0	22.155
W1m4p1_50914	31.12072164	-6.306526959	3.34093	0.0450819	0	0.47	0.277	0.663	1.091	0	24.8594	22.8326	21.3581	20.5929	-99.0	20.3004
W1m4p1_50943	30.29324276	-6.305155891	3.76604	0.027322	0	0.85	0.607	1.28	3.182	0	23.2395	22.884	22.4438	21.6328	-99.0	21.2955
W1m4p1_50946	31.04795255	-6.305613236	4.39107	0.0269123	0	0.82	0.581	1.059	2.182	0	23.7608	23.1446	22.4092	21.3527	-99.0	21.0074
W1m4p1_50952	30.53838549	-6.305583292	3.98622	0.0283964	0	0.47	0.277	0.67	3.273	0	22.6965	22.2405	21.4583	21.0989	-99.0	20.8495
W1m4p1_50954	30.77133156	-6.306091765	4.56186	0.0280157	0	0.38	0.17	0.59	3.455	0	22.7504	22.2206	21.5367	21.2803	-99.0	21.0799
W1m4p1_50963	30.58646462	-6.304790399	2.32675	0.980512	0	0.71	0.485	0.935	1.091	0	27.024	25.1012	23.6399	22.2523	-99.0	21.7996
W1m4p1_50970	30.32426488	-6.30491026	4.21691	0.0131219	0	1.08	0.63	1.56	3.364	0	23.3585	23.1676	22.7098	22.3208	-99.0	21.8141
W1m4p1_50977	30.74713645	-6.304853941	2.93666	0.0327572	0	0.25	0.01	0.414	3.727	0	23.22	22.5332	22.1284	21.9374	-99.0	21.788
W1m4p1_50987	31.04906678	-6.304870326	4.20387	0.0176231	0	0.9	0.651	1.149	2.182	0	24.5424	24.23	23.3914	22.3756	-99.0	22.0
W1m4p1_51032	30.70031999	-6.305912934	4.07609	0.0286469	0	0.41	0.225	0.63	2.091	0	22.653	21.7848	20.7983	20.2975	-99.0	20.0004
W1m4p1_51046	30.48167851	-6.30448501	3.85051	0.0286446	0	0.52	0.32	0.72	1.636	0	24.2153	23.0474	21.9469	21.2923	-99.0	20.8369
W1m4p1_51054	30.40225408	-6.305038087	4.05662	0.0299874	0	0.77	0.538	1.002	1.182	0	25.0415	23.9469	22.4401	21.2477	-99.0	20.7472
W1m4p1_51098	30.57833369	-6.304848698	3.04963	0.148968	0	0.54	0.338	0.742	1.091	0	25.4069	23.3272	21.8981	20.9012	-99.0	20.5526
W1m4p1_51106	30.22032073	-6.303759231	3.13775	0.0244347	0	0.95	0.69	1.4	3.818	0	23.2931	23.1898	22.887	22.3301	-99.0	21.9599
W1m4p1_51115	30.63161487	-6.30417955	3.67853	0.0200657	0	0.73	0.503	1.42	3.273	0	23.9299	23.5361	23.0066	22.3274	-99.0	22.0487
W1m4p1_51132	30.76699255	-6.303770618	2.71596	0.081829	0	0.85	0.607	1.55	3.727	0	23.6427	23.3703	23.1678	22.4895	-99.0	22.1847
W1m4p1_51143	30.6516678	-6.304172533	3.05723	0.097185	0	0.54	0.338	0.742	1.455	0	25.2252	24.0811	22.6843	21.9405	-99.0	21.6095
W1m4p1_51152	31.03750597	-6.303447342	2.98466	0.026939	0	0.87	0.624	1.116	4.091	0	23.3617	23.1748	23.1048	22.348	-99.0	22.2473
W1m4p1_51159	30.22563463	-6.303387443	3.11481	0.0287395	0	0.88	0.633	1.25	1.818	0	24.8923	24.2598	23.4324	22.2965	-99.0	21.8161
W1m4p1_51169	30.21755227	-6.303911114	3.19145	0.0290268	0	0.42	0.234	0.62	3.364	0	23.1282	22.6191	21.8533	21.5345	-99.0	21.3764
W1m4p1_51180	30.29314168	-6.303387743	4.7383	0.00257031	0	0.13	0.0	0.36	3.727	0	23.7698	22.9645	22.7109	22.4933	-99.0	22.4763
W1m4p1_51183	30.58550793	-6.30368188	2.35235	0.990358	0	0.54	0.338	0.742	1.182	0	25.4075	23.646	22.2158	21.2954	-99.0	20.9698
W1m4p1_51216	30.79417935	-6.303218364	2.84363	0.179349	0	0.68	0.459	0.901	3.545	0	23.7571	23.5332	22.8936	22.2909	-99.0	22.1566
W1m4p1_51234	30.62730771	-6.303620759	2.8112	0.472975	0	0.94	0.685	1.195	1.455	0	24.4969	24.1625	22.9356	21.6253	-99.0	21.2008
W1m4p1_51236	30.21047602	-6.303217854	4.46047	0.0193246	0	1.04	0.772	1.31	2.818	0	23.3397	23.1231	22.6034	21.8796	-99.0	21.2588
W1m4p1_51246	30.71652968	-6.303733107	3.50304	0.0304262	0	0.22	0.06	0.38	1.364	0	24.7989	23.3878	22.451	22.0416	-99.0	21.8478
W1m4p1_51256	30.81726886	-6.302991218	3.0465	0.0794475	0	0.82	0.581	1.059	1.0	0	27.221	25.2888	23.3891	22.2006	-99.0	21.2871
W1m4p1_51302	30.89537613	-6.304515965	6.94373	5.94461E-4	0	0.06	0.0	0.25	3.909	0	22.1155	21.4977	21.3304	21.1786	-99.0	21.1108
W1m4p1_51322	30.35589718	-6.302540324	2.95346	0.0411847	0	0.87	0.624	1.19	3.545	0	23.5965	23.4146	23.1425	22.3262	-99.0	22.0727
W1m4p1_51332	30.25759927	-6.302834736	3.28628	0.0283425	0	0.57	0.364	0.776	2.727	0	23.6193	23.037	22.126	21.5606	-99.0	21.3271
W1m4p1_51347	30.76040724	-6.303391814	3.08194	0.0801983	0	0.29	0.121	0.48	1.364	0	24.043	22.6687	21.6693	21.1697	-99.0	20.836
W1m4p1_51362	30.31948035	-6.302496618	3.73301	0.0392838	0	0.98	0.72	1.43	3.545	0	23.4501	23.2476	23.0646	22.4079	-99.0	21.9344
W1m4p1_51382	30.27298806	-6.302447806	3.31213	0.0287364	0	0.67	0.451	0.889	3.364	0	23.2378	22.7829	22.2089	21.6014	-99.0	21.4048
W1m4p1_51409	30.52044731	-6.302971485	3.66165	0.0246567	0	0.43	0.242	0.65	3.364	0	23.5103	23.0344	22.2821	21.975	-99.0	21.7369
W1m4p1_51425	30.72612033	-6.301925856	3.0556	0.0222351	0	0.86	0.616	1.104	2.727	0	24.3622	24.0694	23.3713	22.4812	-99.0	22.1613
W1m4p1_51430	30.54379812	-6.303716561	4.10658	0.0287158	0	0.34	0.164	0.62	2.545	0	21.9628	21.2231	20.4741	20.0976	-99.0	19.6928
W1m4p1_51432	30.86866957	-6.303213923	4.39207	0.0285758	0	0.28	0.03	0.5	3.0	0	22.3416	21.6211	20.9289	20.6142	-99.0	20.4337
W1m4p1_51436	30.28967925	-6.302471003	5.05604	0.00940316	0	0.14	0.0	0.3	2.727	0	23.8349	22.8708	22.441	22.1176	-99.0	21.981
W1m4p1_51488	31.00860534	-6.301647093	3.71043	0.0275313	0	0.68	0.459	0.901	2.545	0	23.9382	23.2431	22.5269	21.757	-99.0	21.5027
W1m4p1_51504	31.03741845	-6.301355184	3.31295	0.028359	0	0.57	0.28	0.776	2.636	0	24.4124	23.6281	22.8377	22.2935	-99.0	22.0581
W1m4p1_51512	31.08936162	-6.301256183	3.21951	0.0302226	0	0.7	0.477	0.923	1.636	0	24.6188	23.7656	22.6281	21.6974	-99.0	21.2954
W1m4p1_51520	31.1072626	-6.30128899	3.71663	0.0242811	0	0.62	0.29	0.833	3.909	0	23.1972	22.9537	22.4033	22.0039	-99.0	21.8799
W1m4p1_51521	30.31379813	-6.302274018	4.56705	0.0286271	0	0.72	0.48	0.95	3.727	0	21.9843	21.6676	21.2768	20.6998	-99.0	20.5276
W1m4p1_51524	30.85704518	-6.301252227	2.42626	0.927745	0	1.05	0.781	1.33	1.273	0	25.2042	24.3815	23.3207	22.1626	-99.0	21.1397
W1m4p1_51583	30.37464611	-6.301612544	5.01518	0.00176391	0	0.59	0.33	0.799	3.909	0	23.6056	23.376	22.7061	22.2536	-99.0	22.3555
W1m4p1_51597	30.74842041	-6.300767727	2.58799	0.360128	0	0.9	0.651	1.28	1.364	0	25.5182	24.9741	23.7691	22.3825	-99.0	21.9144
W1m4p1_51601	30.3444111	-6.302169352	5.35836	0.0285218	0	0.5	0.303	0.697	2.727	0	22.2628	21.6396	20.7452	20.2869	-99.0	19.9888
W1m4p1_51606	30.70909093	-6.30129277	4.33694	0.0107225	0	0.07	0.0	0.33	2.364	0	24.0642	23.1672	22.7661	22.4171	-99.0	22.2901
W1m4p1_51614	30.61248983	-6.300748191	3.16906	0.041437	0	0.72	0.494	0.946	2.545	0	24.4233	23.8548	23.0948	22.2202	-99.0	22.0159
W1m4p1_51666	30.24949215	-6.301046764	4.93443	0.0257138	0	0.28	0.03	0.46	2.364	0	23.3148	22.3637	21.667	21.3244	-99.0	21.0631
W1m4p1_51681	30.92675838	-6.300228816	3.90366	0.0285718	0	0.87	0.624	1.116	1.182	0	26.0401	25.3065	23.6809	22.4414	-99.0	21.8373
W1m4p1_51682	30.79292178	-6.300260098	4.08262	0.0111934	0	0.19	0.034	0.37	3.364	0	23.9983	23.1109	22.74	22.4833	-99.0	22.3148
W1m4p1_51689	30.61888089	-6.301201294	4.42567	0.0287258	0	0.5	0.303	0.697	1.455	0	23.3722	22.2007	20.9066	20.2568	-99.0	19.8527
W1m4p1_51732	30.77970021	-6.299904241	2.69583	0.307123	0	0.56	0.355	0.765	1.0	0	99.0	25.0532	23.4347	22.3919	-99.0	22.0666
W1m4p1_51746	31.0442211	-6.300059776	3.82946	0.0242066	0	0.81	0.572	1.048	1.273	0	25.5291	24.5499	23.3338	22.0544	-99.0	21.4345
W1m4p1_51775	30.52745992	-6.300663853	2.93343	0.133421	0	0.08	0.0	0.26	3.909	0	22.8703	22.1857	22.1701	21.851	-99.0	21.8306
W1m4p1_51780	30.25324214	-6.29992197	3.01174	0.0239189	0	0.47	0.277	0.663	3.182	0	24.2092	23.7576	22.8308	22.4886	-99.0	22.3242
W1m4p1_51785	30.81198718	-6.300936926	3.745	0.0287719	0	0.18	0.025	0.34	1.0	0	23.31	21.7043	20.8033	20.3328	-99.0	20.0548
W1m4p1_51831	30.57737166	-6.299789151	3.61566	0.0282451	0	0.35	0.173	0.58	2.545	0	23.353	22.5677	21.7461	21.4087	-99.0	21.0803
W1m4p1_51869	31.08751689	-6.299514111	3.0779	0.0828456	0	0.67	0.451	0.889	1.091	0	25.7009	23.8096	22.2533	21.0368	-99.0	20.6074
W1m4p1_51882	30.98585337	-6.299995191	3.89035	0.0282944	0	0.68	0.459	0.901	1.455	0	24.7275	23.779	22.4902	21.4852	-99.0	21.1109
W1m4p1_51905	30.61460292	-6.298845341	3.10746	0.072093	0	0.81	0.572	1.048	1.0	0	99.0	25.1609	23.1604	21.8361	-99.0	-99.0
W1m4p1_51933	30.52534915	-6.298879578	3.56935	0.0154859	0	0.68	0.459	0.901	2.818	0	24.4101	23.7229	23.0603	22.3856	-99.0	22.0597
W1m4p1_51935	30.88429112	-6.299014058	3.20562	0.0305682	0	0.57	0.32	0.776	3.182	0	23.1188	22.6299	21.8675	21.4095	-99.0	21.1125
W1m4p1_51944	30.41598605	-6.299341922	3.26376	0.0368372	0	0.4	0.216	0.584	1.455	0	24.3473	23.0826	21.9158	21.3444	-99.0	21.0105
W1m4p1_51977	30.32718005	-6.299031304	3.74839	0.0243599	0	0.71	0.485	1.48	3.0	0	23.9772	23.2698	22.7139	21.9925	-99.0	21.649
W1m4p1_52015	30.39604651	-6.298933757	3.93499	0.0263599	0	0.17	0.01	0.324	2.636	0	23.4665	22.4813	21.8403	21.7257	-99.0	21.5076
W1m4p1_52039	30.69020903	-6.298004091	3.72411	0.0200802	0	0.24	0.06	0.41	3.364	0	23.7939	22.9835	22.4909	22.3008	-99.0	22.0514
W1m4p1_52051	30.46649319	-6.298105451	2.89399	0.0964172	0	0.99	0.729	1.251	1.091	0	26.2673	25.4734	23.3719	22.0953	-99.0	21.1915
W1m4p1_52052	31.1011351	-6.297854296	2.62567	0.214182	0	1.08	0.807	1.39	1.727	0	24.5609	24.0456	23.2323	22.2753	-99.0	21.4102
W1m4p1_52063	30.7004821	-6.297936546	2.6247	0.0823335	0	0.65	0.433	0.867	1.0	0	99.0	24.8334	23.2914	22.0459	-99.0	21.5745
W1m4p1_52109	30.61333203	-6.297877645	3.71537	0.0377344	0	0.9	0.651	1.22	1.182	0	25.5589	24.7708	23.157	21.9126	-99.0	21.1349
W1m4p1_52132	30.28227683	-6.297928381	4.03677	0.0286859	0	0.32	0.02	0.5	3.636	0	22.4606	21.913	21.3087	21.1651	-99.0	20.9747
W1m4p1_52133	30.94094772	-6.297571567	3.72614	0.0217095	0	0.79	0.555	1.41	3.818	0	23.3441	23.1436	22.7941	22.1866	-99.0	21.9453
W1m4p1_52137	30.65449215	-6.298351616	3.52088	0.0338973	0	0.3	0.11	0.56	2.091	0	23.2273	22.2164	21.4562	20.9489	-99.0	20.7362
W1m4p1_52139	30.79083533	-6.299041046	4.09642	0.0288516	0	0.57	0.35	0.776	2.182	0	22.7389	21.923	20.9357	20.3017	-99.0	20.0136
W1m4p1_52163	30.24073507	-6.297773877	3.87178	0.0239372	0	0.73	0.503	1.38	2.364	0	24.2657	23.5355	22.8343	22.0102	-99.0	21.6188
W1m4p1_52164	30.4731786	-6.29781546	5.00129	0.00331787	0	1.05	0.781	1.42	3.273	0	23.3012	23.1071	22.7295	22.1483	-99.0	21.5364
W1m4p1_52173	30.3011267	-6.297398127	3.2771	0.0313956	0	0.75	0.52	0.98	1.182	0	25.7031	24.4186	22.9755	21.722	-99.0	21.1905
W1m4p1_52195	30.99046945	-6.298738752	3.90726	0.0291217	0	0.44	0.251	0.629	1.273	0	23.5194	21.9921	20.6317	19.9685	-99.0	19.6645
W1m4p1_52215	30.729083	-6.297603751	2.70644	0.0455933	0	0.64	0.27	0.855	4.091	0	23.0213	22.8316	22.3295	21.9806	-99.0	21.8521
W1m4p1_52235	31.11078717	-6.29658944	2.53377	0.195097	0	0.31	0.08	0.58	3.091	0	24.0475	23.3739	22.7035	22.3891	-99.0	22.1355
W1m4p1_52238	31.08573787	-6.296856358	3.00106	0.0405184	0	0.56	0.355	0.765	1.0	0	99.0	24.385	22.9104	21.7715	-99.0	21.4545
W1m4p1_52239	30.55593365	-6.296823019	2.54142	0.263088	0	0.71	0.485	1.71	5.455	0	23.1116	22.8428	22.599	22.1851	-99.0	21.9157
W1m4p1_52240	30.82016973	-6.298167826	3.58302	0.0439007	0	0.49	0.294	0.686	1.182	0	24.9419	23.2145	21.7857	21.0406	-99.0	20.6219
W1m4p1_52255	30.52119789	-6.297522122	4.1369	0.0206238	0	0.22	0.01	0.38	2.182	0	24.0412	22.9567	22.2519	21.9725	-99.0	21.7996
W1m4p1_52262	30.54548275	-6.298026638	3.00195	0.0839893	0	0.33	0.155	0.505	1.0	0	23.5434	21.6499	20.3156	19.733	-99.0	19.4115
W1m4p1_52276	30.26486639	-6.296441903	2.94949	0.0719259	0	0.27	0.01	0.45	4.0	0	23.4338	22.9176	22.4687	22.3995	-99.0	22.1752
W1m4p1_52303	31.06902527	-6.296289205	2.8795	0.0554584	0	0.86	0.616	1.104	1.0	0	99.0	25.7038	23.5827	22.3581	-99.0	21.484
W1m4p1_52339	30.92154591	-6.296483714	4.87721	0.0259228	0	0.64	0.4	0.855	3.182	0	23.1164	22.641	21.9453	21.3413	-99.0	21.1404
W1m4p1_52349	30.81993915	-6.296165825	2.6747	0.12367	0	0.59	0.36	0.799	2.364	0	24.6627	23.9161	22.9971	22.4023	-99.0	22.1057
W1m4p1_52378	30.73460899	-6.296456669	2.9496	0.0368924	0	0.23	0.068	0.41	1.091	0	24.4571	22.8681	21.8526	21.3694	-99.0	21.0248
W1m4p1_52403	30.54319584	-6.295835121	2.57856	0.621358	0	0.44	0.251	0.629	1.0	0	26.5381	24.0833	22.6694	22.0176	-99.0	21.5263
