id	ALPHA_J2000	DELTA_J2000	FLUX_RADIUS	CLASS_STAR	fitclass	Z_B	Z_B_MIN	Z_B_MAX	T_B	star_flag	MAG_u	MAG_g	MAG_r	MAG_i	MAG_y	MAG_z
W1m0p3_180394	34.44178996	-3.733722783	3.66155	0.0254613	0	0.57	0.364	0.776	1.273	0	25.7064	24.1467	22.9314	22.0399	-99.0	21.5027
W1m0p3_180423	34.05509936	-3.733347462	5.01641	0.00910229	0	0.8	0.564	1.036	1.0	0	99.0	25.5918	23.8557	22.2815	-99.0	21.3491
W1m0p3_180448	34.81836944	-3.73313252	3.0467	0.279265	0	0.68	0.459	0.901	1.0	0	26.9891	24.7737	23.1965	21.9021	-99.0	21.3849
W1m0p3_180508	34.51128913	-3.732668198	2.90989	0.129374	0	0.72	0.494	0.946	1.0	0	99.0	25.3511	23.8247	22.4662	-99.0	21.7901
W1m0p3_180713	34.79054901	-3.731375599	2.70227	0.399021	0	0.74	0.512	0.968	1.0	0	99.0	25.4462	23.7718	22.3596	-99.0	21.7335
W1m0p3_180972	34.24637778	-3.730350145	4.80694	0.0262111	0	0.25	0.086	0.46	1.091	0	24.8439	23.146	22.1632	21.5722	-99.0	21.2181
W1m0p3_181079	34.89842215	-3.729722625	2.74883	0.752233	0	0.81	0.572	1.048	1.182	0	25.7839	24.7593	23.3682	22.0202	-99.0	21.4318
W1m0p3_181132	34.2428784	-3.73055094	3.97831	0.0263076	0	0.73	0.503	0.957	1.273	0	25.554	24.2829	23.0833	21.816	-99.0	21.269
W1m0p3_181167	34.0587316	-3.729098139	4.41954	0.0112563	0	1.34	1.033	1.647	1.091	0	26.0147	24.9796	23.9741	22.494	-99.0	21.3461
W1m0p3_181261	34.8127524	-3.72878417	2.84584	0.678468	0	0.59	0.381	0.799	1.273	0	25.3933	24.0473	22.7527	21.7475	-99.0	21.4706
W1m0p3_181325	34.50027517	-3.728165074	2.68141	0.857368	0	0.79	0.555	1.025	1.182	0	26.2062	25.2041	23.6684	22.2748	-99.0	21.8688
W1m0p3_181368	34.59008251	-3.728581144	3.0815	0.0959243	0	0.73	0.503	0.957	1.0	0	26.8831	24.5052	22.8617	21.4188	-99.0	20.8646
W1m0p3_181373	34.55094619	-3.728105248	4.57886	0.0278598	0	0.8	0.564	1.036	1.0	0	27.0181	24.9223	23.1925	21.7739	-99.0	20.7768
W1m0p3_181384	34.03886412	-3.728214663	3.32388	0.0318245	0	0.52	0.32	0.72	1.273	0	25.0125	23.572	22.0744	21.2693	-99.0	20.9512
W1m0p3_181542	34.03235405	-3.727650728	3.40247	0.0323764	0	0.44	0.251	0.629	1.0	0	25.2458	23.0722	21.5172	20.7003	-99.0	20.2498
W1m0p3_182096	34.50904327	-3.724161391	2.91198	0.0961547	0	0.75	0.52	0.98	1.091	0	26.6343	25.0135	23.5946	22.1993	-99.0	21.5684
W1m0p3_182180	34.48199897	-3.723384899	2.69253	0.817873	0	0.59	0.381	0.799	1.0	0	27.026	24.8153	23.1765	22.0593	-99.0	21.6702
W1m0p3_182698	34.96420407	-3.721579624	5.00876	0.02854	0	0.31	0.138	0.482	1.182	0	23.9598	22.3665	21.2654	20.6352	-99.0	20.3708
W1m0p3_182845	34.25155255	-3.721568651	5.19436	0.0280198	0	0.7	0.477	0.923	1.455	0	24.0931	23.1324	21.8583	20.8278	-99.0	20.392
W1m0p3_182922	34.40836722	-3.719376866	3.02647	0.137953	0	0.58	0.373	0.787	1.091	0	25.898	23.9688	22.4383	21.3099	-99.0	21.0948
W1m0p3_183014	34.40427595	-3.7190142	3.87368	0.0295438	0	0.57	0.364	0.776	1.0	0	99.0	24.0757	22.4682	21.5139	-99.0	21.0247
W1m0p3_183186	34.76921715	-3.717211768	2.68734	0.927349	0	0.59	0.381	0.799	1.182	0	26.1404	24.6596	23.2322	22.195	-99.0	21.9309
W1m0p3_183548	34.26001932	-3.71575243	3.7815	0.0280351	0	0.29	0.121	0.47	1.273	0	24.8086	23.2934	22.2328	21.6967	-99.0	21.3777
W1m0p3_184579	34.86009849	-3.711852673	3.36998	0.035544	0	0.9	0.651	1.27	1.182	0	25.4958	24.6347	23.1604	21.8334	-99.0	20.953
W1m0p3_185113	34.80299846	-3.711571075	3.74714	0.0361093	0	0.76	0.529	0.991	1.0	0	26.4128	24.3409	22.6491	21.1634	-99.0	20.5139
W1m0p3_185520	34.82208946	-3.707814676	3.64086	0.0294912	0	0.34	0.164	0.516	1.364	0	24.2118	22.7976	21.6646	21.1093	-99.0	20.7767
W1m0p3_186261	34.08910967	-3.709094174	4.10633	0.0155613	0	1.12	0.842	1.398	1.182	0	25.3061	24.9744	23.5524	22.3399	-99.0	21.3496
W1m0p3_186783	34.4008216	-3.711755217	3.86418	0.0188129	0	1.2	0.87	1.489	1.091	0	25.9728	25.3499	23.7278	22.3037	-99.0	21.5803
W1m0p3_188026	34.5574488	-3.707500044	3.33531	0.0450859	0	0.16	0.0080	0.312	1.091	0	24.8618	23.2106	22.3412	21.9123	-99.0	21.7521
W1m0p3_188277	34.83891416	-3.711520034	4.61169	0.0286286	0	0.45	0.23	0.64	1.455	0	24.1875	22.7848	21.6673	20.9533	-99.0	20.7299
W1m0p3_188645	34.72797925	-3.707406522	3.1495	0.0774925	0	0.76	0.529	0.991	1.0	0	99.0	25.0331	23.2465	21.9027	-99.0	21.2674
W1m1m0_5860	33.31707417	-7.474526173	3.03136	0.0312663	0	0.72	0.494	0.946	1.0	0	26.5212	24.4059	22.6957	21.3499	-99.0	20.8214
W1m1m0_6074	33.6137583	-7.474097916	3.87723	0.0158889	0	0.55	0.346	0.754	1.0	0	27.3647	24.6406	23.1758	22.1879	-99.0	21.6081
W1m1m0_6190	33.84019714	-7.472118887	2.85681	0.03531	0	0.85	0.607	1.093	1.0	0	99.0	25.257	23.1926	21.9528	-99.0	21.0182
W1m1m0_6344	33.32166044	-7.471283533	2.62009	0.044624	0	0.74	0.512	0.968	1.182	0	25.6946	24.4859	23.0711	21.7976	-99.0	21.3528
W1m1m0_6449	33.29702095	-7.471191706	3.68054	0.0285022	0	0.7	0.477	0.923	1.0	0	26.4724	24.2073	22.5771	21.2384	-99.0	20.7286
W1m1m0_6463	33.31408268	-7.470439203	2.24288	0.585535	0	0.7	0.477	0.923	1.0	0	27.1584	25.0744	23.3952	22.0911	-99.0	21.5856
W1m1m0_6610	33.32054021	-7.469529722	3.09457	0.103158	0	0.8	0.564	1.036	1.182	0	26.1869	25.1994	23.543	22.2865	-99.0	21.8278
W1m1m0_6714	33.37443216	-7.469583151	2.97434	0.0330518	0	0.5	0.303	0.697	1.364	0	24.9813	23.549	22.3595	21.6255	-99.0	21.2118
W1m1m0_6743	33.21997504	-7.468709933	3.16948	0.0242021	0	0.85	0.607	1.093	1.091	0	26.6405	25.4404	23.4952	22.196	-99.0	21.5842
W1m1m0_6774	33.32049541	-7.468589847	2.37041	0.467093	0	0.73	0.503	0.957	1.0	0	99.0	25.3928	23.6184	22.306	-99.0	21.7778
W1m1m0_6825	34.01195908	-7.469407483	4.25063	0.02576	0	0.73	0.503	0.957	1.273	0	25.4006	24.1317	22.9125	21.6092	-99.0	21.1069
W1m1m0_7450	33.96932742	-7.465202083	2.73316	0.0300808	0	0.58	0.373	0.787	1.0	0	27.1052	24.3108	22.7931	21.672	-99.0	21.2215
W1m1m0_7484	33.37061212	-7.465206379	5.52338	5.4917E-4	0	0.68	0.459	0.901	1.455	0	25.3514	24.2587	23.0085	22.0972	-99.0	21.5343
W1m1m0_7709	33.31892339	-7.463712488	2.28617	0.42856	0	0.77	0.538	1.002	1.182	0	25.9698	24.867	23.5296	22.2207	-99.0	21.6909
W1m1m0_7716	33.4140471	-7.464449729	4.06308	0.026724	0	0.81	0.572	1.048	1.182	0	25.378	24.3238	22.7725	21.5531	-99.0	20.9142
W1m1m0_7743	33.75700684	-7.464279084	3.13554	0.0287337	0	0.29	0.121	0.459	1.091	0	24.6807	23.1201	21.8264	21.3771	-99.0	21.0752
W1m1m0_7811	33.32081683	-7.463953761	3.49855	0.0282579	0	0.78	0.546	1.014	1.091	0	26.1567	24.5769	22.8223	21.4449	-99.0	20.872
W1m1m0_7862	33.67954643	-7.464279293	4.93326	0.00191646	0	0.7	0.477	0.923	1.364	0	25.4064	24.1446	23.0567	21.9349	-99.0	21.4827
W1m1m0_8191	33.24771222	-7.461304866	3.04577	0.034869	0	0.77	0.538	1.002	1.0	0	99.0	25.0936	23.2719	22.1334	-99.0	21.3141
W1m1m0_8227	33.38778407	-7.461978024	2.91621	0.0309349	0	0.52	0.32	0.72	1.091	0	24.8463	22.7915	21.2781	20.4388	-99.0	20.0495
W1m1m0_8298	33.90146803	-7.46084937	2.79971	0.0320517	0	0.56	0.355	0.765	1.182	0	25.4809	23.9023	22.5397	21.5928	-99.0	21.1997
W1m1m0_8330	33.29858194	-7.460166576	3.68898	0.0275215	0	0.54	0.338	0.742	1.273	0	25.2415	23.9413	22.4411	21.6958	-99.0	21.2928
W1m1m0_8424	33.6684519	-7.459711452	2.41106	0.187572	0	0.61	0.399	0.821	1.0	0	26.9874	24.6936	23.1428	21.9664	-99.0	21.5453
W1m1m0_8585	33.66577323	-7.4601765	4.0099	0.023114	0	0.83	0.59	1.07	1.273	0	25.3186	24.3982	23.0412	21.9016	-99.0	21.2415
W1m1m0_9315	33.504732	-7.457612784	3.80096	0.0286344	0	0.44	0.251	0.629	1.091	0	24.5045	22.7034	21.189	20.5044	-99.0	20.1446
W1m1m0_9592	33.08599341	-7.453579063	2.86302	0.041221	0	0.68	0.459	0.901	1.364	0	25.1788	24.1896	22.8466	21.8463	-99.0	21.4423
W1m1m0_9620	33.09997046	-7.453741832	3.04389	0.0306063	0	0.87	0.624	1.24	1.364	0	25.0941	24.3621	23.1949	21.8772	-99.0	21.3069
W1m1m0_9733	33.26373434	-7.453033454	2.98926	0.0283211	0	0.67	0.451	0.889	1.273	0	25.4794	24.1877	22.8016	21.7795	-99.0	21.2657
W1m1m0_9862	33.4167701	-7.452423792	2.57516	0.129671	0	0.78	0.546	1.014	1.182	0	26.0009	24.7605	23.1703	21.9084	-99.0	21.3434
W1m1m0_9910	33.65937635	-7.452985564	3.82645	0.0187941	0	0.74	0.512	0.968	1.0	0	27.4084	25.2872	23.4324	22.1307	-99.0	21.6559
W1m1m0_9921	33.94189427	-7.452043476	2.46155	0.0671324	0	0.6	0.39	0.81	1.364	0	24.9865	23.742	22.3597	21.4371	-99.0	21.0486
W1m1m0_10165	33.8597736	-7.450616572	2.31173	0.253293	0	0.55	0.346	0.754	1.0	0	27.1065	24.4338	22.9512	21.8432	-99.0	21.4681
W1m1m0_10233	33.45393168	-7.450652114	2.2306	0.788141	0	0.73	0.503	0.957	1.182	0	26.0275	24.671	23.2614	21.9964	-99.0	21.5134
W1m1m0_10244	33.41329258	-7.451938051	3.39	0.0320194	0	0.71	0.485	0.935	1.0	0	26.6802	24.2301	22.4682	21.1878	-99.0	20.6888
W1m1m0_10338	33.48322611	-7.450148125	3.03003	0.0326678	0	0.56	0.355	0.765	1.0	0	27.3086	24.3643	22.8443	21.8187	-99.0	21.3322
W1m1m0_10367	33.39784654	-7.449724349	2.52616	0.0695513	0	0.77	0.538	1.002	1.182	0	25.5644	24.4039	22.8123	21.5539	-99.0	21.0648
W1m1m0_10388	33.40347058	-7.44963234	2.82547	0.0612188	0	0.7	0.477	0.923	1.091	0	26.0954	24.3862	22.7786	21.5365	-99.0	21.0863
